x,y,z,u,v,dist,gsd,visible,change
733428.50,4051261.75,2471.99,1858,1796,703.5,0.185,1,gain
733445.50,4051261.75,2479.95,1870,1755,720.6,0.189,1,gain
733493.50,4051261.75,2506.47,1900,1628,769.4,0.202,1,gain
733511.50,4051261.75,2516.33,1911,1585,787.9,0.207,1,gain
733512.50,4051261.75,2517.36,1911,1580,789.0,0.207,1,gain
733513.50,4051261.75,2517.96,1912,1578,790.0,0.208,1,gain
733514.50,4051261.75,2518.52,1912,1575,791.1,0.208,1,gain
733260.50,4051260.75,2412.40,1708,2204,539.0,0.142,1,gain
733434.50,4051260.75,2473.52,1868,1788,709.4,0.186,1,gain
733436.50,4051260.75,2474.20,1869,1785,711.4,0.187,1,gain
733438.50,4051260.75,2475.30,1871,1779,713.4,0.187,1,gain
733439.50,4051260.75,2475.84,1872,1776,714.4,0.188,1,gain
733440.50,4051260.75,2475.84,1872,1776,715.4,0.188,0,gain
733443.50,4051260.75,2477.81,1874,1766,718.4,0.189,1,gain
733445.50,4051260.75,2479.36,1876,1758,720.4,0.189,1,gain
733446.50,4051260.75,2480.01,1876,1755,721.4,0.190,1,gain
733447.50,4051260.75,2480.51,1877,1752,722.5,0.190,1,gain
733448.50,4051260.75,2480.51,1878,1752,723.4,0.190,1,gain
733483.50,4051260.75,2501.87,1899,1648,759.1,0.199,1,gain
733484.50,4051260.75,2501.87,1900,1649,760.1,0.200,1,gain
733485.50,4051260.75,2502.89,1901,1644,761.1,0.200,1,gain
733511.50,4051260.75,2515.91,1916,1587,787.8,0.207,1,gain
733513.50,4051260.75,2517.66,1917,1579,789.9,0.208,1,gain
733514.50,4051260.75,2518.23,1917,1577,790.9,0.208,1,gain
733259.50,4051259.75,2411.53,1714,2211,537.9,0.141,1,gain
733261.50,4051259.75,2412.67,1717,2201,539.8,0.142,1,gain
733271.50,4051259.75,2418.20,1728,2156,549.2,0.144,1,gain
733443.50,4051259.75,2477.58,1880,1767,718.3,0.189,1,gain
733482.50,4051259.75,2501.27,1904,1651,758.0,0.199,1,gain
733483.50,4051259.75,2501.69,1905,1649,759.0,0.199,1,gain
733485.50,4051259.75,2502.69,1906,1645,761.0,0.200,1,gain
733490.50,4051259.75,2504.95,1909,1635,766.1,0.201,1,gain
733491.50,4051259.75,2505.41,1909,1633,767.1,0.202,1,gain
733492.50,4051259.75,2505.41,1910,1633,768.1,0.202,1,gain
733493.50,4051259.75,2505.90,1911,1631,769.1,0.202,1,gain
733494.50,4051259.75,2506.37,1911,1629,770.2,0.202,1,gain
733266.50,4051258.75,2414.80,1730,2183,544.4,0.143,1,gain
733424.50,4051258.75,2468.69,1872,1814,699.1,0.184,1,gain
733433.50,4051258.75,2472.05,1879,1796,708.1,0.186,1,gain
733444.50,4051258.75,2478.46,1886,1763,719.2,0.189,1,gain
733446.50,4051258.75,2479.52,1887,1757,721.2,0.190,1,gain
733480.50,4051258.75,2500.32,1908,1656,755.8,0.199,1,gain
733481.50,4051258.75,2500.64,1909,1654,756.8,0.199,1,gain
733482.50,4051258.75,2501.08,1909,1652,757.8,0.199,1,gain
733486.50,4051258.75,2502.79,1912,1645,761.9,0.200,1,gain
733487.50,4051258.75,2503.16,1912,1643,762.9,0.200,1,gain
733488.50,4051258.75,2503.50,1913,1642,763.9,0.201,1,gain
733490.50,4051258.75,2504.73,1914,1636,766.0,0.201,1,gain
733491.50,4051258.75,2505.17,1915,1634,767.0,0.202,1,gain
733493.50,4051258.75,2505.61,1916,1632,769.0,0.202,1,gain
733507.50,4051258.75,2513.50,1924,1598,783.4,0.206,1,gain
733508.50,4051258.75,2513.98,1924,1596,784.4,0.206,1,gain
733509.50,4051258.75,2514.49,1925,1593,785.5,0.206,1,gain
733510.50,4051258.75,2514.49,1925,1594,786.5,0.207,1,gain
733521.50,4051258.75,2520.53,1931,1568,797.8,0.210,1,gain
733522.50,4051258.75,2521.13,1932,1566,798.8,0.210,1,gain
733258.50,4051257.75,2410.66,1728,2217,536.7,0.141,1,gain
733259.50,4051257.75,2411.26,1729,2212,537.6,0.141,1,gain
733268.50,4051257.75,2416.41,1740,2170,546.0,0.143,1,gain
733362.50,4051257.75,2438.98,1832,1989,637.7,0.168,1,gain
733477.50,4051257.75,2498.49,1912,1664,752.6,0.198,1,gain
733478.50,4051257.75,2499.02,1912,1662,753.6,0.198,1,gain
733480.50,4051257.75,2500.32,1913,1656,755.7,0.199,1,gain
733481.50,4051257.75,2500.64,1914,1654,756.7,0.199,1,gain
733482.50,4051257.75,2500.88,1915,1653,757.7,0.199,1,gain
733508.50,4051257.75,2513.56,1929,1598,784.3,0.206,1,gain
733269.50,4051256.75,2416.88,1748,2166,546.8,0.144,1,gain
733362.50,4051256.75,2438.98,1838,1989,637.6,0.168,1,gain
733475.50,4051256.75,2497.29,1916,1670,750.5,0.197,1,gain
733477.50,4051256.75,2498.49,1917,1664,752.5,0.198,1,gain
733483.50,4051256.75,2501.28,1920,1652,758.6,0.199,1,gain
733271.50,4051255.75,2417.10,1757,2164,548.6,0.144,1,gain
733321.50,4051255.75,2414.92,1809,2153,598.1,0.157,1,gain
733362.50,4051255.75,2438.99,1844,1989,637.4,0.168,1,gain
733368.50,4051255.75,2441.61,1849,1972,643.3,0.169,1,gain
733370.50,4051255.75,2442.60,1850,1966,645.3,0.170,1,gain
733377.50,4051255.75,2445.89,1856,1945,652.1,0.171,1,gain
733378.50,4051255.75,2446.53,1857,1941,653.1,0.172,1,gain
733474.50,4051255.75,2496.60,1920,1673,749.3,0.197,0,gain
733477.50,4051255.75,2498.33,1922,1665,752.4,0.198,1,gain
733478.50,4051255.75,2498.80,1923,1663,753.4,0.198,1,gain
733483.50,4051255.75,2500.88,1926,1654,758.5,0.199,1,gain
733268.50,4051254.75,2415.82,1761,2174,545.6,0.143,1,gain
733269.50,4051254.75,2416.24,1763,2171,546.6,0.144,1,gain
733369.50,4051254.75,2441.68,1856,1971,644.2,0.169,1,gain
733370.50,4051254.75,2442.43,1856,1967,645.1,0.170,1,gain
733371.50,4051254.75,2442.78,1857,1964,646.1,0.170,1,gain
733374.50,4051254.75,2444.29,1860,1955,649.1,0.171,1,gain
733375.50,4051254.75,2444.83,1860,1952,650.1,0.171,1,gain
733376.50,4051254.75,2445.43,1861,1948,651.0,0.171,1,gain
733482.50,4051254.75,2500.57,1930,1655,757.3,0.199,1,gain
733483.50,4051254.75,2500.57,1931,1655,758.3,0.199,1,gain
733525.50,4051254.75,2521.86,1953,1563,801.5,0.211,1,gain
733257.50,4051253.75,2409.60,1757,2226,535.2,0.141,1,gain
733269.50,4051253.75,2416.10,1770,2172,546.4,0.144,1,gain
733270.50,4051253.75,2416.10,1771,2171,547.4,0.144,1,gain
733360.50,4051253.75,2436.55,1855,2004,635.3,0.167,1,gain
733370.50,4051253.75,2441.78,1863,1971,645.0,0.169,1,gain
733374.50,4051253.75,2443.76,1866,1958,649.0,0.171,1,gain
733479.50,4051253.75,2499.07,1934,1662,754.2,0.198,1,gain
733480.50,4051253.75,2499.49,1934,1660,755.2,0.198,1,gain
733481.50,4051253.75,2499.86,1935,1658,756.2,0.199,1,gain
733534.50,4051253.75,2525.49,1962,1550,810.6,0.213,1,gain
733536.50,4051253.75,2525.67,1963,1550,812.6,0.214,0,gain
733258.50,4051252.75,2410.27,1765,2220,535.9,0.141,1,gain
733260.50,4051252.75,2411.60,1767,2209,537.8,0.141,1,gain
733261.50,4051252.75,2412.18,1769,2204,538.7,0.142,1,gain
733262.50,4051252.75,2412.18,1770,2204,539.7,0.142,1,gain
733263.50,4051252.75,2412.56,1771,2200,540.7,0.142,1,gain
733264.50,4051252.75,2413.04,1772,2196,541.6,0.142,1,gain
733267.50,4051252.75,2415.04,1775,2180,544.4,0.143,1,gain
733268.50,4051252.75,2415.51,1776,2176,545.3,0.143,1,gain
733269.50,4051252.75,2415.99,1777,2172,546.3,0.144,1,gain
733270.50,4051252.75,2415.99,1778,2172,547.3,0.144,1,gain
733374.50,4051252.75,2443.25,1872,1961,648.8,0.170,1,gain
733472.50,4051252.75,2494.90,1935,1681,746.9,0.196,1,gain
733479.50,4051252.75,2498.72,1939,1664,754.1,0.198,1,gain
733480.50,4051252.75,2499.08,1940,1662,755.1,0.198,1,gain
733537.50,4051252.75,2525.71,1969,1550,813.5,0.214,1,gain
733538.50,4051252.75,2525.96,1969,1549,814.5,0.214,1,gain
733539.50,4051252.75,2526.15,1970,1548,815.5,0.214,1,gain
733540.50,4051252.75,2526.31,1970,1548,816.5,0.215,0,gain
733256.50,4051251.75,2408.90,1771,2231,533.9,0.140,1,gain
733265.50,4051251.75,2413.38,1780,2193,542.4,0.143,1,gain
733267.50,4051251.75,2415.09,1782,2180,544.2,0.143,1,gain
733269.50,4051251.75,2416.02,1784,2172,546.1,0.144,1,gain
733270.50,4051251.75,2416.02,1785,2172,547.1,0.144,1,gain
733362.50,4051251.75,2436.04,1869,2007,637.0,0.167,1,gain
733363.50,4051251.75,2436.28,1870,2005,638.0,0.168,1,gain
733478.50,4051251.75,2497.58,1944,1669,752.9,0.198,1,gain
733479.50,4051251.75,2498.31,1944,1666,753.9,0.198,1,gain
733531.50,4051251.75,2523.39,1971,1559,807.2,0.212,1,gain
733534.50,4051251.75,2524.93,1972,1552,810.3,0.213,1,gain
733535.50,4051251.75,2524.93,1973,1553,811.3,0.213,1,gain
733536.50,4051251.75,2525.25,1973,1552,812.3,0.213,1,gain
733537.50,4051251.75,2525.52,1974,1551,813.3,0.214,1,gain
733539.50,4051251.75,2526.01,1975,1549,815.4,0.214,1,gain
733540.50,4051251.75,2526.33,1975,1548,816.4,0.215,1,gain
733546.50,4051251.75,2526.44,1978,1550,822.3,0.216,1,gain
733547.50,4051251.75,2526.37,1978,1551,823.3,0.216,1,gain
733269.50,4051250.75,2416.09,1792,2172,546.0,0.143,1,gain
733479.50,4051250.75,2497.93,1949,1668,753.8,0.198,1,gain
733536.50,4051250.75,2524.90,1978,1553,812.2,0.213,1,gain
733538.50,4051250.75,2525.46,1979,1551,814.2,0.214,1,gain
733543.50,4051250.75,2526.71,1981,1547,819.3,0.215,0,gain
733544.50,4051250.75,2526.71,1982,1548,820.3,0.216,1,gain
733545.50,4051250.75,2526.91,1982,1547,821.3,0.216,1,gain
733546.50,4051250.75,2526.81,1983,1548,822.3,0.216,1,gain
733547.50,4051250.75,2526.75,1983,1549,823.3,0.216,1,gain
733254.50,4051249.75,2406.81,1783,2248,531.9,0.140,1,gain
733267.50,4051249.75,2415.16,1797,2179,543.9,0.143,1,gain
733477.50,4051249.75,2496.42,1954,1675,751.6,0.198,1,gain
733478.50,4051249.75,2496.82,1954,1673,752.6,0.198,1,gain
733479.50,4051249.75,2497.64,1955,1669,753.7,0.198,1,gain
733534.50,4051249.75,2522.93,1982,1562,810.0,0.213,0,gain
733535.50,4051249.75,2523.75,1983,1558,811.0,0.213,1,gain
733537.50,4051249.75,2524.40,1983,1556,813.1,0.214,1,gain
733538.50,4051249.75,2524.78,1984,1555,814.1,0.214,1,gain
733539.50,4051249.75,2525.16,1984,1553,815.1,0.214,1,gain
733540.50,4051249.75,2525.44,1985,1552,816.1,0.214,1,gain
733541.50,4051249.75,2525.71,1985,1551,817.1,0.215,1,gain
733545.50,4051249.75,2526.57,1987,1549,821.2,0.216,1,gain
733471.50,4051248.75,2493.43,1956,1689,745.4,0.196,1,gain
733477.50,4051248.75,2495.83,1959,1678,751.5,0.197,1,gain
733478.50,4051248.75,2496.29,1959,1676,752.5,0.198,1,gain
733529.50,4051248.75,2520.66,1985,1571,804.7,0.211,1,gain
733533.50,4051248.75,2522.50,1986,1564,808.8,0.213,1,gain
733542.50,4051248.75,2525.60,1991,1552,818.0,0.215,1,gain
733476.50,4051247.75,2495.20,1964,1681,750.4,0.197,1,gain
733477.50,4051247.75,2495.68,1964,1679,751.4,0.197,1,gain
733530.50,4051247.75,2520.72,1990,1571,805.6,0.212,1,gain
733531.50,4051247.75,2521.13,1990,1570,806.6,0.212,1,gain
733384.50,4051246.75,2447.63,1915,1934,658.0,0.173,1,gain
733475.50,4051246.75,2494.46,1968,1685,749.2,0.197,1,gain
733476.50,4051246.75,2495.02,1969,1682,750.3,0.197,1,gain
733477.50,4051246.75,2495.54,1969,1680,751.3,0.197,1,gain
733489.50,4051246.75,2501.74,1975,1651,763.5,0.201,1,gain
733547.50,4051246.75,2526.35,2002,1551,822.8,0.216,1,gain
733548.50,4051246.75,2526.63,2003,1550,823.9,0.216,1,gain
733549.50,4051246.75,2526.91,2003,1549,824.9,0.217,1,gain
733383.50,4051245.75,2447.78,1920,1933,656.8,0.173,1,gain
733474.50,4051245.75,2493.80,1973,1688,748.1,0.197,1,gain
733475.50,4051245.75,2494.28,1974,1686,749.1,0.197,1,gain
733384.50,4051244.75,2447.99,1927,1932,657.7,0.173,1,gain
733386.50,4051244.75,2449.25,1928,1924,659.7,0.173,1,gain
733473.50,4051244.75,2493.09,1978,1691,747.0,0.196,1,gain
733474.50,4051244.75,2493.65,1978,1689,748.0,0.197,1,gain
733475.50,4051244.75,2494.33,1979,1685,749.0,0.197,1,gain
733122.50,4051243.75,2365.10,1653,2776,408.9,0.107,1,gain
733253.50,4051243.75,2405.24,1827,2260,530.2,0.139,1,gain
733384.50,4051243.75,2448.30,1933,1930,657.6,0.173,1,gain
733476.50,4051243.75,2494.96,1985,1682,750.0,0.197,1,gain
733254.50,4051242.75,2405.69,1836,2256,531.0,0.140,1,gain
733367.50,4051242.75,2438.48,1928,1991,640.8,0.168,1,gain
733471.50,4051242.75,2492.56,1987,1694,744.8,0.196,1,gain
733367.50,4051241.75,2438.99,1934,1988,640.7,0.168,1,gain
733469.50,4051241.75,2491.37,1992,1699,742.6,0.195,1,gain
733470.50,4051241.75,2491.96,1992,1697,743.7,0.195,1,gain
733471.50,4051241.75,2492.62,1993,1693,744.7,0.196,1,gain
733477.50,4051241.75,2495.24,1996,1681,750.8,0.197,1,gain
733400.50,4051240.75,2451.81,1961,1909,673.2,0.177,1,gain
733276.50,4051239.75,2411.81,1878,2198,551.8,0.145,1,gain
733399.50,4051239.75,2451.94,1966,1908,672.1,0.177,1,gain
733400.50,4051239.75,2451.94,1967,1908,673.0,0.177,1,gain
733269.50,4051238.75,2409.77,1879,2216,544.9,0.143,1,gain
733399.50,4051238.75,2452.01,1972,1908,672.0,0.177,1,gain
733271.50,4051237.75,2409.35,1888,2218,546.8,0.144,1,gain
733385.50,4051237.75,2450.40,1969,1918,657.9,0.173,1,gain
733392.50,4051237.75,2452.31,1973,1906,664.9,0.175,0,gain
733400.50,4051237.75,2452.00,1978,1908,672.8,0.177,1,gain
733401.50,4051237.75,2453.07,1979,1901,673.8,0.177,1,gain
733385.50,4051236.75,2450.49,1975,1917,657.8,0.173,1,gain
733391.50,4051236.75,2453.04,1979,1902,663.8,0.174,1,gain
733392.50,4051236.75,2452.93,1979,1903,664.8,0.175,1,gain
733400.50,4051236.75,2452.00,1984,1908,672.7,0.177,1,gain
733268.50,4051235.75,2407.86,1900,2230,543.7,0.143,1,gain
733269.50,4051235.75,2408.21,1901,2227,544.7,0.143,1,gain
733391.50,4051235.75,2452.91,1985,1903,663.7,0.174,1,gain
733391.50,4051234.75,2453.05,1991,1902,663.6,0.174,1,gain
733392.50,4051234.75,2453.51,1991,1899,664.6,0.175,1,gain
733393.50,4051234.75,2453.87,1992,1897,665.6,0.175,1,gain
733242.50,4051233.75,2395.73,1893,2338,519.1,0.136,1,gain
733264.50,4051233.75,2406.44,1911,2243,539.6,0.142,1,gain
733267.50,4051233.75,2405.63,1914,2247,542.7,0.143,1,gain
733268.50,4051233.75,2406.18,1915,2242,543.6,0.143,1,gain
733392.50,4051233.75,2453.73,1997,1898,664.5,0.175,1,gain
733405.50,4051233.75,2454.45,2004,1893,677.4,0.178,1,gain
733875.50,4051233.75,2648.45,2148,1234,1161.9,0.305,1,gain
733265.50,4051232.75,2403.99,1920,2260,540.8,0.142,1,gain
733267.50,4051232.75,2405.63,1921,2247,542.6,0.143,1,gain
733404.50,4051232.75,2453.87,2009,1897,676.3,0.178,1,gain
733405.50,4051232.75,2454.41,2010,1894,677.3,0.178,0,gain
733238.50,4051231.75,2393.64,1904,2358,515.2,0.135,1,gain
733386.50,4051231.75,2451.97,2006,1909,658.3,0.173,1,gain
733387.50,4051231.75,2452.23,2006,1907,659.3,0.173,1,gain
733393.50,4051231.75,2454.35,2009,1894,665.3,0.175,1,gain
733404.50,4051231.75,2453.81,2015,1897,676.2,0.178,1,gain
733405.50,4051231.75,2454.33,2016,1894,677.2,0.178,1,gain
733406.50,4051231.75,2454.88,2016,1891,678.2,0.178,1,gain
733595.50,4051231.75,2551.98,2090,1455,871.7,0.229,1,gain
733596.50,4051231.75,2552.49,2090,1453,872.8,0.229,1,gain
733387.50,4051230.75,2452.16,2012,1907,659.2,0.173,1,gain
733407.50,4051230.75,2454.84,2022,1891,679.1,0.178,0,gain
733630.50,4051230.75,2567.96,2104,1403,908.2,0.239,1,gain
733383.50,4051229.75,2449.87,2016,1921,655.2,0.172,1,gain
733408.50,4051229.75,2455.22,2029,1889,680.0,0.179,1,gain
733592.50,4051229.75,2552.55,2098,1451,868.7,0.228,1,gain
733593.50,4051229.75,2552.55,2098,1452,869.7,0.229,1,gain
733288.50,4051226.75,2403.19,1980,2249,563.0,0.148,1,gain
733296.50,4051226.75,2405.11,1985,2231,570.7,0.150,1,gain
733289.50,4051225.75,2403.13,1988,2249,563.9,0.148,1,gain
733396.50,4051225.75,2454.37,2046,1894,667.8,0.175,1,gain
733290.50,4051224.75,2402.97,1995,2249,564.8,0.148,1,gain
733396.50,4051224.75,2454.41,2052,1894,667.7,0.175,1,gain
733398.50,4051224.75,2455.42,2053,1888,669.7,0.176,1,gain
733365.50,4051223.75,2436.64,2044,2002,637.0,0.167,1,gain
733384.50,4051223.75,2449.17,2052,1925,655.7,0.172,1,gain
733385.50,4051223.75,2449.46,2053,1923,656.7,0.173,1,gain
733386.50,4051221.75,2450.20,2065,1919,657.5,0.173,1,gain
733241.50,4051220.75,2389.35,1991,2386,517.5,0.136,1,gain
733242.50,4051220.75,2389.89,1992,2381,518.4,0.136,1,gain
733236.50,4051219.75,2387.00,1995,2409,512.8,0.135,1,gain
733241.50,4051219.75,2388.77,1999,2390,517.5,0.136,1,gain
733385.50,4051219.75,2450.29,2077,1919,656.4,0.172,1,gain
733387.50,4051219.75,2451.14,2077,1913,658.3,0.173,1,gain
733586.50,4051219.75,2549.92,2141,1461,861.8,0.226,1,gain
733238.50,4051218.75,2386.84,2005,2408,514.7,0.135,1,gain
733239.50,4051218.75,2387.56,2005,2401,515.6,0.135,1,gain
733353.50,4051218.75,2428.63,2069,2054,625.0,0.164,0,gain
733386.50,4051218.75,2450.81,2083,1915,657.3,0.173,1,gain
733587.50,4051218.75,2551.04,2146,1456,862.9,0.227,1,gain
733588.50,4051218.75,2551.57,2146,1454,863.9,0.227,1,gain
733591.50,4051218.75,2552.88,2147,1450,867.0,0.228,1,gain
733386.50,4051217.75,2450.92,2089,1915,657.2,0.173,1,gain
733387.50,4051217.75,2451.38,2089,1912,658.2,0.173,1,gain
733388.50,4051216.75,2451.56,2096,1911,659.1,0.173,1,gain
733397.50,4051215.75,2455.50,2105,1888,668.0,0.176,0,gain
733439.50,4051215.75,2471.18,2120,1802,710.0,0.187,1,gain
733453.50,4051215.75,2477.20,2124,1771,724.1,0.190,1,gain
733391.50,4051214.75,2453.37,2109,1900,662.0,0.174,1,gain
733395.50,4051214.75,2455.13,2110,1890,665.9,0.175,1,gain
733454.50,4051214.75,2477.44,2130,1770,725.1,0.191,1,gain
733402.50,4051213.75,2459.38,2118,1866,672.9,0.177,1,gain
733441.50,4051213.75,2471.55,2131,1800,711.9,0.187,1,gain
733593.50,4051213.75,2556.16,2170,1436,869.1,0.228,1,gain
733318.50,4051212.75,2411.33,2092,2177,590.8,0.155,1,gain
733348.50,4051212.75,2427.78,2104,2061,619.6,0.163,1,gain
733349.50,4051212.75,2428.24,2105,2057,620.6,0.163,1,gain
733353.50,4051212.75,2429.65,2106,2048,624.5,0.164,1,gain
733354.50,4051212.75,2430.75,2107,2041,625.5,0.164,1,gain
733401.50,4051212.75,2458.77,2124,1869,671.8,0.177,1,gain
733402.50,4051212.75,2459.25,2124,1866,672.8,0.177,1,gain
733403.50,4051212.75,2459.70,2124,1864,673.8,0.177,1,gain
733405.50,4051212.75,2459.67,2125,1864,675.8,0.178,0,gain
733333.50,4051211.75,2418.66,2105,2123,605.2,0.159,1,gain
733335.50,4051211.75,2419.81,2106,2115,607.1,0.160,1,gain
733347.50,4051211.75,2427.30,2110,2064,618.6,0.163,1,gain
733348.50,4051211.75,2427.78,2111,2061,619.6,0.163,1,gain
733353.50,4051211.75,2429.65,2113,2048,624.5,0.164,1,gain
733354.50,4051211.75,2430.75,2113,2041,625.4,0.164,1,gain
733348.50,4051210.75,2428.09,2117,2059,619.5,0.163,1,gain
733388.50,4051210.75,2451.17,2131,1913,658.7,0.173,1,gain
733382.50,4051209.75,2447.87,2135,1933,652.7,0.172,1,gain
733384.50,4051209.75,2449.12,2136,1925,654.7,0.172,1,gain
733385.50,4051209.75,2449.76,2136,1922,655.7,0.172,1,gain
733386.50,4051209.75,2450.36,2136,1918,656.7,0.173,1,gain
733402.50,4051209.75,2458.92,2142,1868,672.6,0.177,1,gain
733352.50,4051208.75,2430.15,2131,2045,623.3,0.164,1,gain
733381.50,4051208.75,2447.59,2141,1935,651.7,0.171,1,gain
733382.50,4051208.75,2448.09,2141,1932,652.7,0.172,1,gain
733383.50,4051208.75,2448.41,2141,1930,653.7,0.172,1,gain
733384.50,4051208.75,2448.80,2142,1927,654.7,0.172,1,gain
733385.50,4051208.75,2449.26,2142,1925,655.6,0.172,1,gain
733403.50,4051208.75,2458.94,2148,1868,673.6,0.177,1,gain
733405.50,4051208.75,2459.84,2148,1863,675.6,0.178,1,gain
733342.50,4051207.75,2424.39,2134,2084,613.5,0.161,1,gain
733343.50,4051207.75,2424.72,2134,2081,614.5,0.161,1,gain
733344.50,4051207.75,2425.26,2134,2077,615.5,0.162,1,gain
733393.50,4051207.75,2453.31,2150,1901,663.5,0.174,1,gain
733404.50,4051207.75,2459.24,2154,1866,674.5,0.177,1,gain
733415.50,4051207.75,2458.41,2157,1871,685.5,0.180,1,gain
733416.50,4051207.75,2459.04,2157,1868,686.5,0.180,1,gain
733332.50,4051206.75,2419.39,2137,2119,603.8,0.159,1,gain
733352.50,4051206.75,2430.27,2143,2044,623.1,0.164,1,gain
733385.50,4051206.75,2449.88,2154,1921,655.5,0.172,1,gain
733386.50,4051206.75,2449.88,2154,1921,656.5,0.173,0,gain
733389.50,4051206.75,2451.04,2155,1914,659.5,0.173,1,gain
733391.50,4051206.75,2451.73,2156,1910,661.5,0.174,1,gain
733392.50,4051206.75,2452.32,2156,1906,662.5,0.174,1,gain
733408.50,4051206.75,2458.98,2161,1868,678.4,0.178,1,gain
733415.50,4051206.75,2458.32,2163,1872,685.4,0.180,1,gain
733416.50,4051206.75,2459.05,2163,1868,686.4,0.180,1,gain
733417.50,4051206.75,2459.60,2163,1865,687.4,0.181,1,gain
733332.50,4051205.75,2419.52,2143,2118,603.7,0.159,1,gain
733391.50,4051205.75,2452.09,2162,1908,661.4,0.174,1,gain
733407.50,4051205.75,2459.40,2166,1866,677.4,0.178,1,gain
733593.50,4051205.75,2557.92,2206,1429,869.0,0.228,1,gain
733348.50,4051204.75,2428.51,2155,2056,619.1,0.163,1,gain
733353.50,4051204.75,2430.80,2156,2040,624.0,0.164,1,gain
733359.50,4051204.75,2434.92,2158,2014,629.8,0.165,0,gain
733365.50,4051204.75,2439.01,2160,1988,635.7,0.167,1,gain
733386.50,4051204.75,2450.16,2166,1919,656.4,0.172,0,gain
733394.50,4051204.75,2453.01,2168,1902,664.4,0.175,1,gain
733399.50,4051204.75,2455.44,2170,1888,669.4,0.176,1,gain
733400.50,4051204.75,2456.01,2170,1885,670.4,0.176,1,gain
733408.50,4051204.75,2459.09,2172,1867,678.3,0.178,1,gain
733353.50,4051203.75,2430.83,2162,2040,624.0,0.164,1,gain
733355.50,4051203.75,2432.60,2163,2029,625.9,0.164,1,gain
733365.50,4051203.75,2439.01,2166,1988,635.6,0.167,1,gain
733366.50,4051203.75,2439.70,2166,1984,636.6,0.167,1,gain
733367.50,4051203.75,2439.70,2167,1983,637.6,0.168,1,gain
733378.50,4051203.75,2446.72,2170,1940,648.4,0.170,1,gain
733385.50,4051203.75,2449.97,2172,1920,655.4,0.172,1,gain
733393.50,4051203.75,2452.69,2174,1904,663.3,0.174,1,gain
733397.50,4051203.75,2453.94,2175,1897,667.3,0.175,1,gain
733398.50,4051203.75,2454.81,2175,1892,668.3,0.176,1,gain
733401.50,4051203.75,2457.10,2176,1879,671.3,0.176,1,gain
733407.50,4051203.75,2459.40,2178,1866,677.3,0.178,1,gain
733409.50,4051203.75,2458.92,2178,1868,679.3,0.178,1,gain
733274.50,4051202.75,2408.79,2141,2219,546.6,0.144,1,gain
733311.50,4051202.75,2407.41,2156,2206,583.6,0.153,1,gain
733328.50,4051202.75,2416.67,2161,2138,599.8,0.158,1,gain
733335.50,4051202.75,2421.13,2163,2106,606.5,0.159,1,gain
733346.50,4051202.75,2427.03,2167,2066,617.1,0.162,1,gain
733347.50,4051202.75,2427.66,2167,2062,618.1,0.162,1,gain
733353.50,4051202.75,2430.81,2169,2040,623.9,0.164,1,gain
733367.50,4051202.75,2439.70,2173,1983,637.6,0.168,1,gain
733378.50,4051202.75,2447.08,2176,1938,648.4,0.170,1,gain
733385.50,4051202.75,2450.49,2178,1917,655.3,0.172,1,gain
733392.50,4051202.75,2453.40,2179,1900,662.3,0.174,1,gain
733393.50,4051202.75,2453.70,2180,1898,663.3,0.174,1,gain
733401.50,4051202.75,2457.34,2182,1877,671.3,0.176,1,gain
733407.50,4051202.75,2459.48,2183,1865,677.2,0.178,1,gain
733408.50,4051202.75,2459.80,2184,1863,678.2,0.178,1,gain
733329.50,4051201.75,2417.20,2168,2134,600.7,0.158,1,gain
733335.50,4051201.75,2421.01,2170,2107,606.4,0.159,1,gain
733337.50,4051201.75,2422.10,2170,2100,608.3,0.160,1,gain
